genre1,genre3,imdb_id,passed,type,title,bechdel_id,bechdel_rating,num_votes,runtime_minutes,imdb_rating,year,genre2
Action,Comedy,tt0109798,Pass,movie,Revenge of the Musketeers,9525,3,3345,125,5.8,1994,Adventure
Comedy,Family,tt0083686,Pass,movie,"Party 2, The",9524,3,4484,109,6.2,1982,Drama
Comedy,Romance,tt0082100,Pass,movie,"Party, The",9523,3,9017,110,6.7,1980,Drama
Animation,,tt5825186,Fail,movie,Gekijouban Hakuouki: Dainishou shikon soukyou,9522,0,99,87,7.4,2014,
Animation,,tt3856638,Fail,movie,Gekijouban Hakuouki: Daiisshou Kyouto ranbu,9521,0,118,95,6.9,2013,
Action,Thriller,tt6499752,Fail,movie,Upgrade,9520,2,177929,100,7.5,2018,Sci-Fi
Comedy,,tt6802400,Pass,movie,Coming 2 America,9519,3,66098,110,5.3,2021,
Action,,tt0077369,Fail,movie,Convoy,9518,0,16497,110,6.3,1978,Drama
Action,Fantasy,tt0099388,Fail,movie,Deathstalker IV: Match of Titans,9517,1,950,91,3.8,1991,Adventure
Action,War,tt0091278,Fail,movie,Iron Eagle,9516,1,14247,117,5.5,1986,Thriller
Action,Family,tt0097647,Fail,movie,"Karate Kid Part III, The",9515,0,61099,112,5.3,1989,Drama
Action,Comedy,tt0193364,Fail,movie,"Order, The",9514,0,8393,89,4.7,2001,Adventure
Biography,History,tt9784798,Fail,movie,Judas and The Black Messiah,9513,2,70659,126,7.5,2021,Drama
Documentary,Short,tt11621206,Pass,short,Quebramar,9512,3,523,27,6.3,2019,Drama
Drama,Romance,tt6162808,Fail,movie,Miss Saigon: 25th Anniversary,9511,2,1654,141,8.2,2016,Musical
Action,Thriller,tt0372832,Pass,tvMovie,Skeleton Man,9509,3,1985,95,2.1,2004,Horror
Adventure,Comedy,tt2948372,Pass,movie,Soul,9508,3,300560,100,8.1,2020,Animation
Action,Fantasy,tt11334312,Pass,movie,"Final Level: Escaping Rancala, The",9507,3,502,87,3.3,2019,Adventure
Comedy,,tt3840898,Pass,movie,"Tempest, The",9506,3,276,169,8.3,2014,Drama
Comedy,Romance,tt10919362,Pass,movie,Sweetheart,9505,3,447,103,6.3,2021,Drama
Action,Animation,tt5109280,Pass,movie,Raya and the Last Dragon,9504,3,135634,107,7.3,2021,Adventure
Drama,,tt6466058,Pass,movie,Ask for Jane,9503,3,204,108,5.8,2018,History
Drama,,tt7985692,Pass,movie,After the Wedding,9502,3,7437,112,6.3,2019,
Action,Drama,tt9286908,Fail,movie,High Ground,9500,2,1816,104,6.5,2021,Adventure
Biography,,tt6317656,Pass,movie,Penguin Bloom,9499,3,9452,95,6.8,2020,Drama
Crime,Mystery,tt5144174,Pass,movie,"Dry, The",9498,3,21141,117,6.9,2021,Drama
Crime,Sci-Fi,tt8110640,Fail,movie,In the Shadow of the Moon,9497,1,49473,115,6.2,2019,Mystery
Action,Fantasy,tt6475714,Pass,movie,Monster Hunter,9496,3,53904,103,5.3,2020,Adventure
Biography,Drama,tt4693588,Fail,movie,Fahim,9494,1,1399,107,6.8,2019,Comedy
Crime,Romance,tt7703924,Pass,movie,Infamous,9493,3,2920,100,4.2,2020,Drama
Drama,,tt4257940,Pass,movie,"Lost Husband, The",9492,3,4531,109,6.1,2020,Romance
Comedy,Drama,tt9893250,Pass,movie,I Care a Lot,9491,3,124974,118,6.3,2020,Crime
Biography,History,tt7983894,Pass,movie,Ammonite,9490,3,16000,120,6.5,2020,Drama
Adventure,Romance,tt0096378,Fail,movie,Vibes,9489,1,4314,99,5.7,1988,Comedy
Biography,Romance,tt0118892,Pass,movie,Dangerous Beauty,9488,3,17358,111,7.2,1998,Drama
Action,Crime,tt0096945,Fail,movie,Blind Fury,9487,1,16729,86,6.4,1989,Comedy
History,,tt4794188,Pass,tvMovie,Samurai Warrior Queens,9486,3,59,50,7.5,2015,
Action,Thriller,tt0097659,Fail,movie,Kickboxer,9485,0,54525,97,6.5,1989,Sport
Crime,Mystery,tt9620292,Pass,movie,Promising Young Woman,9483,3,153314,113,7.5,2020,Drama
Drama,,tt9770150,Pass,movie,Nomadland,9482,3,146098,107,7.3,2020,
Adventure,,tt0100594,Fail,movie,"Sheltering Sky, The",9481,0,12611,138,6.8,1990,Drama
Comedy,Music,tt0361467,Pass,movie,Confessions of Teenage Drama Queen,9480,3,28846,89,4.7,2004,Family
Comedy,Romance,tt9602378,Pass,movie,Good Kisser,9479,3,356,80,4.3,2019,Drama
Horror,,tt2069797,Fail,movie,Delirium,9478,1,7431,96,5.8,2018,Thriller
Comedy,,tt6439020,Pass,movie,"Personal History of David Copperfield, The",9477,3,18789,119,6.4,2019,Drama
Crime,Thriller,tt0457433,Pass,movie,A Perfect Stranger,9476,3,47383,109,5.7,2007,Mystery
Drama,,tt10514222,Pass,movie,Ma Rainey's Black Bottom,9475,3,49504,94,6.9,2020,Music
Mystery,,tt8633478,Pass,movie,Run,9474,3,65489,90,6.7,2020,Thriller
Action,Comedy,tt10332588,Pass,movie,Finding 'Ohana,9473,3,9548,123,6.1,2021,Adventure
Adventure,Comedy,tt0327084,Pass,movie,Over the Hedge,9472,3,170347,83,6.7,2006,Animation
Drama,,tt0450121,Fail,movie,Rosso come il cielo,9471,1,1909,96,7.8,2006,
Action,Sci-Fi,tt9820556,Fail,movie,Breach,9470,1,17378,92,3,2020,Horror
Horror,,tt5143226,Pass,movie,12 feet deep,9469,3,17656,85,5.4,2017,Thriller
Comedy,,tt0060879,Fail,movie,"Who Are You, Polly Maggoo?",9468,1,1123,102,6.9,1966,Drama
Biography,Drama,tt10618286,Fail,movie,Mank,9467,1,70205,131,6.9,2020,Comedy
Action,Comedy,tt0107362,Fail,movie,Last Action Hero,9466,1,147963,130,6.4,1993,Adventure
Action,Comedy,tt4831420,Pass,tvMovie,Sharknado 4: The 4th Awakens,9465,3,8051,95,3.9,2016,Adventure
Adventure,Drama,tt4364194,Fail,movie,"Peanut Butter Falcon, The",9464,1,87511,97,7.6,2019,Comedy
Comedy,,tt2387559,Fail,movie,Delivery Man,9462,1,78037,105,6.4,2013,Drama
Action,Thriller,tt8850222,Pass,movie,Train to Busan Presents: Peninsula,9461,3,30525,116,5.5,2020,Horror
